Time,Channel A,Channel D
(ms),(V),(V)
,,
403.6762282,-0.1800757,407.2763
403.6812282,-0.1410084,407.2763
403.6862282,-0.1165914,406.9711
403.6912282,-0.1342937,406.7269
403.6962282,-0.2044927,406.9711
403.7012282,-0.1904529,406.9711
403.7062282,-0.04944451,407.2763
403.7112282,-0.1904529,406.7269
403.7162282,-0.1660359,407.2763
403.7212282,-0.1941155,406.7269
403.7262282,-0.4938347,406.9711
403.7312282,-0.1098767,406.9711
403.7362282,-0.1239165,406.9711
403.7412282,-0.08484922,406.7269
403.7462282,-0.1519961,406.9711
403.7512282,-0.1306312,406.7269
403.7562282,-0.2221951,406.9711
403.7612282,-0.1800757,406.9711
403.7662282,-0.3772433,406.7269
403.7712282,-0.1764131,406.7269
403.7762282,-0.1874008,406.7269
403.7812282,-0.2295202,406.7269
403.7862282,-0.2014406,406.4217
403.7912282,-0.1904529,406.9711
403.7962282,-0.2997192,406.4217
403.8012282,-0.1837382,406.4217
403.8062282,-0.2081553,406.7269
403.8112282,-0.1874008,406.4217
403.8162282,-0.1519961,406.4217
403.8212282,-0.1129288,406.4217
403.8262282,-0.1519961,406.7269
403.8312282,-0.1587108,406.9711
403.8362282,0.08057624,406.7269
403.8412282,-0.1874008,406.9711
403.8462282,-0.1556586,406.7269
403.8512282,-0.1764131,406.9711
403.8562282,-0.2221951,406.9711
403.8612282,-0.2258576,406.9711
403.8662282,-0.2575998,406.7269
403.8712282,-0.1874008,407.2763
403.8762282,-0.1874008,406.9711
403.8812282,-0.1696984,406.9711
403.8862282,-0.1764131,406.9711
403.8912282,-0.1660359,406.9711
403.8962282,-0.1623733,406.9711
403.9012282,-0.2044927,406.9711
403.9062282,0.0421194,406.7269
403.9112282,-0.1727506,406.4217
403.9162282,-0.1587108,406.7269
403.9212282,-0.1696984,406.9711
403.9262282,-0.2014406,407.2763
403.9312282,-0.1660359,407.5204
403.9362282,-0.09888902,407.5204
403.9412282,-0.2221951,407.2763
403.9462282,-0.2118178,407.2763
403.9512282,-0.1556586,407.2763
403.9562282,-0.219143,407.2763
403.9612282,-0.1623733,407.2763
403.9662282,-0.1660359,407.2763
403.9712282,-0.1904529,406.9711
403.9762282,-0.1025516,407.2763
403.9812282,-0.1342937,407.2763
403.9862282,-0.2258576,407.2763
403.9912282,-0.1660359,406.9711
403.9962282,-0.1660359,406.9711
404.0012282,-0.5322915,406.9711
404.0062282,-0.1202539,406.9711
404.0112282,-0.2221951,407.2763
404.0162282,-0.1904529,406.9711
404.0212282,-0.1800757,407.2763
404.0262282,-0.1483335,407.2763
404.0312282,-0.2258576,406.7269
404.0362282,-0.1727506,406.9711
404.0412282,-0.6946648,406.9711
404.0462282,-0.1904529,406.7269
404.0512282,-0.144671,406.9711
404.0562282,-0.1660359,406.7269
404.0612282,-0.2118178,406.4217
404.0662282,-0.1269686,406.7269
404.0712282,-0.5115371,406.4217
404.0762282,-0.1410084,407.2763
404.0812282,-0.1623733,407.2763
404.0862282,-0.1623733,407.2763
404.0912282,-0.1874008,407.2763
404.0962282,-0.2539372,407.2763
404.1012282,-0.2154804,407.2763
404.1062282,-0.1764131,407.2763
404.1112282,-0.3174216,407.5204
404.1162282,-0.1800757,407.5204
404.1212282,-0.1941155,407.2763
404.1262282,-0.1062141,407.2763
404.1312282,-0.2258576,407.5204
404.1362282,-0.1342937,406.9711
404.1412282,-0.144671,406.9711
404.1462282,-0.1904529,407.2763
404.1512282,-0.1837382,407.2763
404.1562282,-0.2221951,407.2763
404.1612282,-0.2221951,407.2763
404.1662282,-0.1904529,406.9711
404.1712282,-0.1764131,406.4217
404.1762282,-0.1874008,406.7269
404.1812282,0.03113173,406.9711
404.1862282,-0.1904529,406.9711
404.1912282,-0.2502747,406.9711
404.1962282,-0.1623733,406.9711
404.2012282,-0.1874008,406.9711
404.2062282,-0.1764131,406.9711
404.2112282,-0.219143,407.2763
404.2162282,-0.24356,407.2763
404.2212282,-0.24356,406.9711
404.2262282,-0.1904529,407.2763
404.2312282,-0.1837382,407.2763
404.2362282,-0.2044927,406.9711
404.2412282,-0.1623733,406.7269
404.2462282,-0.2154804,406.7269
404.2512282,-0.08851178,406.7269
404.2562282,-0.2118178,406.7269
404.2612282,-0.2154804,406.4217
404.2662282,-0.1519961,406.7269
404.2712282,-0.1623733,406.7269
404.2762282,-0.2295202,406.9711
404.2812282,-0.1623733,406.4217
404.2862282,0.03845684,406.7269
404.2912282,-0.144671,406.7269
404.2962282,-0.1556586,407.2763
404.3012282,-0.1306312,406.1775
404.3062282,-0.1556586,406.7269
404.3112282,-0.627518,406.9711
404.3162282,-0.1727506,406.9711
404.3212282,-0.1941155,406.7269
404.3262282,-0.1556586,406.9711
404.3312282,-0.06043218,406.7269
404.3362282,-0.1129288,406.7269
404.3412282,-0.1483335,406.7269
404.3462282,-0.2502747,406.9711
404.3512282,-0.2331828,406.9711
404.3562282,-0.1306312,406.9711
404.3612282,-0.2295202,406.9711
404.3662282,-0.144671,407.2763
404.3712282,-0.2118178,406.9711
404.3762282,-0.1800757,406.9711
404.3812282,-0.07080942,406.7269
404.3862282,-0.2014406,406.9711
404.3912282,-0.2295202,406.7269
404.3962282,-0.2649249,407.2763
404.4012282,-0.1874008,406.9711
404.4062282,-0.1904529,406.9711
404.4112282,-0.2258576,406.7269
404.4162282,-0.2221951,406.7269
404.4212282,-0.197778,406.9711
404.4262282,-0.1556586,406.9711
404.4312282,-0.07447198,406.9711
404.4362282,-0.219143,407.2763
404.4412282,-0.1342937,406.4217
404.4462282,-0.2154804,406.9711
404.4512282,-0.05310707,406.4217
404.4562282,-0.1696984,406.4217
404.4612282,-0.1623733,406.9711
404.4662282,-0.219143,406.7269
404.4712282,-0.2221951,406.9711
404.4762282,-0.1904529,406.7269
404.4812282,-0.219143,406.9711
404.4862282,-0.1202539,406.9711
404.4912282,0.03113173,406.7269
404.4962282,-0.1342937,406.7269
404.5012282,-0.1941155,406.7269
404.5062282,-0.1727506,406.7269
404.5112282,-0.1837382,406.4217
404.5162282,-0.1764131,406.9711
404.5212282,-0.1129288,406.7269
404.5262282,-0.144671,406.4217
404.5312282,-0.1519961,406.4217
404.5362282,-0.144671,407.2763
404.5412282,-0.1837382,406.9711
404.5462282,-0.1556586,406.9711
404.5512282,-0.1800757,406.9711
404.5562282,-0.1129288,406.7269
404.5612282,-0.07080942,406.7269
404.5662282,-0.24356,406.9711
404.5712282,-0.2014406,407.2763
404.5762282,-0.2044927,407.2763
404.5812282,-0.1379563,407.2763
404.5862282,0.1373459,407.5204
404.5912282,-0.1874008,407.2763
404.5962282,-0.2258576,407.5204
404.6012282,-0.1764131,407.5204
404.6062281,-0.2044927,407.2763
404.6112281,-0.2258576,407.2763
404.6162281,-0.1660359,406.9711
404.6212281,-0.1904529,406.7269
404.6262281,-0.2753022,406.9711
404.6312281,-0.2154804,407.2763
404.6362281,-0.2362349,406.7269
404.6412281,-0.219143,407.2763
404.6462281,-0.1904529,406.9711
404.6512281,-0.2154804,406.9711
404.6562281,-0.06043218,407.2763
404.6612281,-0.2295202,407.2763
404.6662281,-0.2118178,407.2763
404.6712281,-0.2221951,406.9711
404.6762281,-0.197778,406.4217
404.6812281,-0.1941155,407.2763
404.6862281,-0.2044927,407.2763
404.6912281,-0.1837382,407.2763
404.6962281,-0.2154804,407.2763
404.7012281,-0.1941155,407.2763
404.7062281,-0.1764131,407.2763
404.7112281,-0.1764131,407.2763
404.7162281,-0.1837382,406.9711
404.7212281,-0.1874008,406.7269
404.7262281,-0.09217434,406.9711
404.7312281,-0.1941155,406.9711
404.7362281,-0.2472226,406.9711
404.7412281,-0.1764131,406.7269
404.7462281,-0.2295202,406.7269
404.7512281,-0.1623733,406.7269
404.7562281,-0.2295202,406.9711
404.7612281,-0.197778,406.7269
404.7662281,-0.4059333,406.9711
404.7712281,-0.144671,407.2763
404.7762281,-0.1660359,406.7269
404.7812281,-0.1800757,406.7269
404.7862281,-0.219143,406.7269
404.7912281,-0.1837382,406.4217
404.7962281,-0.1062141,406.7269
404.8012281,-0.1904529,406.7269
404.8062281,-0.144671,406.7269
404.8112281,-0.2044927,406.7269
404.8162281,-0.1727506,406.7269
404.8212281,-0.2014406,406.9711
404.8262281,-0.2331828,406.9711
404.8312281,-0.2295202,406.7269
404.8362281,-0.1800757,406.9711
404.8412281,-0.2716396,406.4217
404.8462281,-0.1379563,406.9711
404.8512281,-0.2118178,406.7269
404.8562281,0.3100964,406.9711
404.8612281,-0.1696984,407.5204
404.8662281,-0.1837382,406.9711
404.8712281,-0.1483335,406.7269
404.8762281,-0.1874008,406.9711
404.8812281,-0.2331828,406.9711
404.8862281,-0.197778,406.9711
404.8912281,-0.1660359,406.9711
404.8962281,-0.2044927,407.2763
404.9012281,-0.1660359,406.7269
404.9062281,-0.1410084,406.9711
404.9112281,-0.3741912,406.7269
404.9162281,-0.1764131,406.9711
404.9212281,-0.2044927,406.7269
404.9262281,-0.01465023,406.7269
404.9312281,-0.1410084,406.7269
404.9362281,-0.1696984,406.9711
404.9412281,-0.2014406,406.9711
404.9462281,-0.197778,406.7269
404.9512281,-0.1696984,406.4217
404.9562281,-0.1660359,406.7269
404.9612281,-0.1837382,406.7269
404.9662281,-0.1696984,406.4217
404.9712281,-0.144671,406.9711
404.9762281,-0.1800757,406.7269
404.9812281,-0.1342937,406.9711
404.9862281,-0.1800757,407.2763
404.9912281,-0.1874008,407.5204
404.9962281,-0.09217434,406.9711
405.0012281,-0.1410084,407.2763
405.0062281,-0.1519961,406.9711
405.0112281,-0.2014406,407.2763
405.0162281,-0.1727506,406.9711
405.0212281,-0.1623733,406.7269
405.0262281,-0.1800757,406.9711
405.0312281,-0.1269686,406.9711
405.0362281,-0.1342937,406.7269
405.0412281,-0.1587108,407.5204
405.0462281,-0.1800757,406.9711
405.0512281,-0.1483335,406.9711
405.0562281,-0.1623733,406.9711
405.0612281,-0.1904529,406.7269
405.0662281,-0.06043218,407.2763
405.0712281,-0.1342937,407.2763
405.0762281,-0.1874008,407.2763
405.0812281,-0.1660359,407.2763
405.0862281,-0.2044927,407.2763
405.0912281,-0.1098767,406.9711
405.0962281,-0.1379563,407.2763
405.1012281,-0.1800757,407.5204
405.1062281,-0.2014406,406.9711
405.1112281,-0.1165914,407.2763
405.1162281,-0.1556586,407.5204
405.1212281,-0.1556586,407.5204
405.1262281,-0.1764131,407.2763
405.1312281,-0.2472226,407.2763
405.1362281,-0.1129288,407.5204
405.1412281,-0.1800757,407.5204
405.1462281,-0.2044927,407.5204
405.1512281,-0.1587108,407.2763
405.1562281,-0.1519961,406.9711
405.1612281,-0.08851178,407.5204
405.1662281,-0.1483335,407.2763
405.1712281,-0.2044927,407.2763
405.1762281,-0.1904529,406.9711
405.1812281,-0.1800757,407.2763
405.1862281,-0.45843,407.2763
405.1912281,-0.08118667,407.2763
405.1962281,-0.1483335,407.2763
405.2012281,0.5921133,407.2763
405.2062281,-0.1519961,406.9711
405.2112281,-0.2081553,407.2763
405.2162281,-0.2118178,406.9711
405.2212281,-0.1727506,406.9711
405.2262281,-0.09522647,406.9711
405.2312281,-0.1379563,406.9711
405.2362281,-0.1837382,406.7269
405.2412281,-0.2014406,406.7269
405.2462281,-0.1483335,406.9711
405.2512281,-0.1727506,406.9711
405.2562281,-0.45843,406.4217
405.2612281,0.05982175,406.7269
405.2662281,-0.1587108,406.7269
405.2712281,0.21487,407.2763
405.2762281,-0.1623733,406.7269
405.2812281,-0.1800757,407.2763
405.2862281,-0.1764131,407.2763
405.2912281,-0.06043218,407.2763
405.2962281,-0.1239165,407.2763
405.3012281,-0.1837382,407.2763
405.3062281,-0.1660359,407.5204
405.3112281,-0.1941155,407.2763
405.3162281,-0.144671,406.9711
405.3212281,-0.1202539,407.2763
405.3262281,-0.144671,407.2763
405.3312281,-0.1696984,406.9711
405.3362281,-0.1874008,406.9711
405.3412281,-0.1623733,406.9711
405.3462281,-0.1342937,407.2763
405.3512281,-0.1342937,407.2763
405.3562281,-0.1342937,406.9711
405.3612281,-0.1764131,406.7269
405.3662281,-0.1306312,406.9711
405.3712281,-0.1837382,406.9711
405.3762281,-0.144671,406.4217
405.3812281,-0.1800757,406.4217
405.3862281,-0.1587108,406.9711
405.3912281,-0.1342937,406.9711
405.3962281,-0.197778,406.9711
405.4012281,0.06653644,407.2763
405.4062281,0.2185325,406.9711
405.4112281,-0.1623733,406.9711
405.4162281,-0.1098767,406.9711
405.4212281,-0.1800757,406.9711
405.4262281,-0.1941155,406.9711
405.4312281,-0.1306312,406.7269
405.4362281,-0.1623733,406.7269
405.4412281,-0.144671,406.7269
405.4462281,-0.1342937,406.7269
405.4512281,-0.1379563,406.7269
405.4562281,-0.144671,406.7269
405.4612281,-0.144671,406.7269
405.4662281,-0.07447198,406.4217
405.4712281,-0.1025516,406.4217
405.4762281,0.08057624,406.7269
405.4812281,-0.1098767,406.9711
405.4862281,-0.08484922,406.7269
405.4912281,-0.144671,407.2763
405.4962281,-0.1129288,406.9711
405.5012281,-0.1410084,406.9711
405.5062281,-0.1165914,406.9711
405.5112281,-0.1483335,406.9711
405.5162281,-0.1098767,406.9711
405.5212281,-0.1379563,406.9711
405.5262281,-0.1342937,406.9711
405.5312281,-0.1483335,406.9711
405.5362281,-0.1874008,406.4217
405.5412281,-0.6415578,406.7269
405.5462281,-0.03174216,406.7269
405.5512281,-0.09888902,407.2763
405.5562281,-0.1062141,406.7269
405.5612281,-0.09888902,407.2763
405.5662281,-0.3845684,406.7269
405.5712281,-0.1062141,406.9711
405.5762281,-0.09217434,407.2763
405.5812281,-0.1587108,407.2763
405.5862281,-0.1410084,407.2763
405.5912281,-0.1306312,407.5204
405.5962281,-0.1342937,407.2763
405.6012281,-0.1623733,407.2763
405.6062281,0.1898425,407.2763
405.6112281,0.4334025,407.8257
405.6162281,-0.07447198,406.9711
405.6212281,-0.1410084,407.2763
405.6262281,-0.1483335,407.2763
405.6312281,-0.1483335,407.5204
405.6362281,-0.1165914,406.9711
405.6412281,-0.1129288,407.8257
405.6462281,-0.08484922,407.2763
405.6512281,-0.144671,406.9711
405.6562281,-0.1098767,406.9711
405.6612281,-0.1379563,407.2763
405.6662281,-0.1165914,406.9711
405.6712281,-0.1062141,407.2763
405.6762281,0.1263582,406.9711
405.6812281,0.3802955,406.7269
405.6862281,-0.1306312,406.9711
405.6912281,-0.09217434,407.2763
405.6962281,-0.1696984,406.9711
405.7012281,-0.1379563,406.9711
405.7062281,-0.1165914,406.9711
405.7112281,-0.1129288,406.4217
405.7162281,-0.1025516,406.7269
405.7212281,-0.1165914,406.9711
405.7262281,-0.1800757,406.9711
405.7312281,-0.1098767,406.9711
405.7362281,-0.07813454,406.7269
405.7412281,-0.1342937,406.9711
405.7462281,-0.1379563,406.7269
405.7512281,0.0842388,406.7269
405.7562281,-0.1837382,406.4217
405.7612281,-0.1098767,406.7269
405.7662281,-0.1306312,406.4217
405.7712281,-0.144671,406.7269
405.7762281,-0.1239165,406.4217
405.7812281,-0.2221951,406.7269
405.7862281,-0.144671,406.7269
405.7912281,-0.1342937,406.4217
405.7962281,-0.1556586,406.7269
405.8012281,-0.06348431,406.7269
405.8062281,-0.1556586,406.7269
405.8112281,-0.5499939,406.1775
405.8162281,-0.04639238,407.2763
405.8212281,-0.08484922,406.9711
405.8262281,-0.1269686,406.9711
405.8312281,-0.1623733,406.9711
405.8362281,-0.1660359,406.9711
405.8412281,-0.1837382,407.2763
405.8462281,-0.1306312,406.9711
405.8512281,-0.2044927,406.9711
405.8562281,-0.1874008,406.4217
405.8612281,-0.1342937,406.7269
405.8662281,-0.2081553,406.9711
405.8712281,-0.1410084,406.7269
405.8762281,-0.2044927,407.5204
405.8812281,-0.1342937,407.5204
405.8862281,1.247711,407.2763
405.8912281,-0.06043218,407.5204
405.8962281,-0.1837382,407.2763
405.9012281,-0.1587108,407.2763
405.9062281,-0.2258576,407.5204
405.9112281,-0.2154804,406.9711
405.9162281,-0.1269686,407.2763
405.9212281,-0.1696984,406.9711
405.9262281,-0.1800757,406.9711
405.9312281,-0.1904529,407.2763
405.9362281,-0.2118178,407.2763
405.9412281,-0.2154804,407.2763
405.9462281,0.0140398,407.2763
405.9512281,-0.2154804,407.2763
405.9562281,-0.1837382,407.2763
405.9612281,-0.1342937,407.2763
405.9662281,-0.1837382,407.2763
405.9712281,-0.2362349,407.2763
405.9762281,-0.1269686,407.2763
405.9812281,-0.2081553,406.9711
405.9862281,-0.1129288,406.9711
405.9912281,-0.1342937,406.7269
405.9962281,-0.1727506,407.2763
406.0012281,-0.1269686,406.9711
406.0062281,-0.1623733,406.9711
406.0112281,-0.1837382,406.9711
406.0162281,-0.1306312,406.4217
406.0212281,-0.1800757,406.7269
406.0262281,-0.1904529,407.5204
406.0312281,-0.08484922,407.2763
406.0362281,-0.2258576,407.2763
406.0412281,-0.1483335,406.7269
406.0462281,-0.1800757,407.2763
406.0512281,-0.1904529,406.9711
406.0562281,-0.1904529,406.7269
406.0612281,-0.1519961,406.9711
406.0662281,-0.1764131,406.9711
406.0712281,-0.1269686,406.7269
406.0762281,-0.1306312,406.7269
406.0812281,-0.1306312,406.9711
406.0862281,-0.08851178,406.4217
406.0912281,-0.3107069,406.7269
406.0962281,-0.1483335,406.9711
406.1012281,-0.05676962,406.9711
406.1062281,-0.07080942,406.7269
406.1112281,-0.1519961,406.7269
406.1162281,-0.1165914,406.4217
406.1212281,-0.1062141,406.4217
406.1262281,-0.08851178,406.7269
406.1312281,-0.1129288,406.9711
406.1362281,-0.09217434,407.2763
406.1412281,-0.08851178,406.9711
406.1462281,-0.06714687,406.9711
406.1512281,-0.03174216,407.2763
406.1562281,0.03845684,407.2763
406.1612281,-0.04944451,406.9711
406.1662281,0.07386155,407.2763
406.1712281,-0.1379563,407.2763
406.1762281,0.1019412,406.9711
406.1812281,-0.07813454,406.9711
406.1862281,-0.1269686,406.7269
406.1912281,-0.07447198,406.9711
406.1962281,-0.05676962,406.7269
406.2012281,-0.01098767,406.9711
406.2062281,-0.07447198,406.9711
406.2112281,-0.05676962,406.9711
406.2162281,-0.05310707,406.9711
406.2212281,0.1831278,406.4217
406.2262281,-0.04639238,406.7269
406.2312281,-0.03540471,406.9711
406.2362281,0.05249664,406.7269
406.2412281,-0.08484922,406.7269
406.2462281,-0.02869003,406.9711
406.2512281,-0.06043218,406.4217
406.2562281,-0.01465023,406.9711
406.2612281,-0.03540471,407.2763
406.2662281,-0.02869003,407.2763
406.2712281,-0.1025516,406.7269
406.2762281,-0.01770236,406.9711
406.2812281,0.02441704,407.5204
406.2862281,-0.01770236,407.8257
406.2912281,0.1123184,407.2763
406.2962281,0.02075449,407.5204
406.3012281,-0.02502747,407.5204
406.3062281,0.04883409,406.9711
406.3112281,-0.05310707,407.5204
406.3162281,-0.02869003,407.2763
406.3212281,-0.03540471,407.2763
406.3262281,-0.07080942,407.2763
406.3312281,-0.02869003,407.2763
406.3362281,-0.05676962,406.9711
406.3412281,-0.02136491,407.2763
406.3462281,-0.02502747,406.9711
406.3512281,-0.03540471,407.2763
406.3562281,-0.03906727,407.2763
406.3612281,0.03479429,406.9711
406.3662281,-0.07447198,406.7269
406.3712281,-0.09522647,406.9711
406.3762281,0.05982175,406.7269
406.3812281,-0.02502747,406.9711
406.3862281,-0.08484922,406.9711
406.3912281,-0.02136491,406.9711
406.3962281,-0.1129288,407.2763
406.4012281,-0.08851178,407.2763
406.4062281,-0.04639238,407.2763
406.4112281,-0.04272982,407.5204
406.4162281,-0.07447198,407.5204
406.4212281,-0.1410084,407.5204
406.4262281,-0.1239165,407.2763
406.4312281,-0.08118667,407.5204
406.4362281,-0.1025516,407.2763
406.4412281,-0.144671,407.2763
406.4462281,-0.09522647,407.2763
406.4512281,-0.09217434,407.2763
406.4562281,-0.08118667,407.2763
406.4612281,-0.1269686,406.9711
406.4662281,-0.1098767,407.2763
406.4712281,-0.1342937,407.2763
406.4762281,-0.06348431,406.9711
406.4812281,-0.07813454,406.9711
406.4862281,-0.08118667,406.9711
406.4912281,0.115981,407.5204
406.4962281,-0.1098767,406.9711
406.5012281,-0.09522647,406.9711
406.5062281,-0.08484922,406.9711
406.5112281,-0.04272982,406.9711
406.5162281,-0.09217434,406.7269
406.5212281,-0.03174216,406.7269
406.5262281,-0.06714687,406.9711
406.5312281,-0.04944451,406.9711
406.5362281,-0.03540471,406.9711
406.5412281,-0.06714687,406.7269
406.5462281,0.0140398,406.9711
406.5512281,-0.03174216,406.7269
406.5562281,-0.02502747,406.4217
406.5612281,0.0140398,406.7269
406.5662281,-0.02136491,406.7269
406.5712281,-0.02502747,406.7269
406.5762281,-0.02502747,406.7269
406.5812281,0.01037724,406.9711
406.5862281,0.02075449,406.7269
406.5912281,-0.1556586,406.4217
406.5962281,0.00671469,406.4217
406.6012281,-0.03906727,406.7269
406.6062281,-0.05310707,406.7269
406.6112281,-0.04944451,406.7269
406.6162281,-0.01770236,406.7269
406.6212281,-0.06043218,406.9711
406.6262281,-0.02869003,406.9711
406.6312281,0.02075449,406.7269
406.6362281,-0.05310707,406.4217
406.6412281,-0.06714687,406.9711
406.6462281,-0.07080942,406.9711
406.6512281,-0.04944451,406.7269
406.6562281,-0.289342,406.4217
406.6612281,-0.06348431,406.7269
406.6662281,-0.06043218,406.4217
406.6712281,-0.04944451,406.1775
406.6762281,0.115981,406.4217
406.6812281,-0.04639238,406.9711
406.6862281,-0.06348431,406.7269
406.6912281,-0.08118667,406.7269
406.6962281,-0.03540471,406.9711
406.7012281,-0.02869003,407.2763
406.7062281,-0.1025516,406.9711
406.7112281,-0.07813454,406.9711
406.7162281,-0.1025516,407.2763
406.7212281,-0.06043218,406.9711
406.7262281,0.0280796,406.9711
406.7312281,-0.07080942,406.7269
406.7362281,-0.09888902,406.7269
406.7412281,-0.05310707,406.9711
406.7462281,-0.08118667,406.7269
406.7512281,-0.09217434,406.9711
406.7562281,-0.09217434,406.7269
406.7612281,-0.02869003,406.9711
406.7662281,0.4681968,406.9711
406.7712281,-0.03540471,407.2763
406.7762281,-0.06714687,406.4217
406.7812281,-0.07080942,406.9711
406.7862281,-0.04272982,407.2763
406.7912281,-0.07080942,406.9711
406.7962281,-0.04272982,407.2763
406.8012281,-0.06348431,407.2763
406.8062281,-0.08118667,407.2763
406.8112281,-0.1098767,406.9711
406.8162281,-0.07080942,407.2763
406.8212281,-0.03174216,406.9711
406.8262281,-0.05676962,406.9711
406.8312281,-0.02136491,407.2763
406.8362281,0.140398,407.2763
406.8412281,-0.02502747,406.7269
406.8462281,-0.08118667,406.7269
406.8512281,-0.09217434,406.9711
406.8562281,-0.04639238,406.9711
406.8612281,-0.08484922,406.7269
406.8662281,-0.02502747,406.9711
406.8712281,-0.02869003,406.9711
406.8762281,-0.01098767,406.7269
406.8812281,-0.1025516,406.7269
406.8862281,-0.08118667,407.2763
406.8912281,-0.05676962,406.9711
406.8962281,-0.08484922,406.9711
406.9012281,-0.04639238,406.9711
406.9062281,0.0280796,406.7269
406.9112281,-0.07080942,406.7269
406.9162281,-0.03174216,406.9711
406.9212281,-0.05676962,407.2763
406.9262281,-0.00366256,406.7269
406.9312281,0.05982175,407.5204
406.9362281,0,407.2763
406.9412281,-0.02869003,406.9711
406.9462281,-0.03540471,407.2763
406.9512281,-0.04272982,407.5204
406.9562281,-0.06348431,407.2763
406.9612281,-0.04272982,407.5204
406.9662281,-0.07080942,406.9711
406.9712281,-0.03906727,407.2763
406.9762281,0.03845684,406.9711
406.9812281,-0.05676962,406.9711
406.9862281,-0.08118667,406.9711
406.9912281,-0.04639238,406.9711
406.9962281,-0.06714687,406.7269
407.0012281,-0.5078745,406.7269
407.0062281,-0.02869003,406.9711
407.0112281,-0.01770236,406.4217
407.0162281,0.0140398,406.9711
407.0212281,-0.02502747,407.2763
407.0262281,-0.08118667,407.2763
407.0312281,0.00305213,406.9711
407.0362281,0.338176,407.2763
407.0412281,-0.03906727,407.2763
407.0462281,-0.00366256,406.9711
407.0512281,-0.01098767,406.7269
407.0562281,-0.00366256,407.2763
407.0612281,-0.04272982,407.2763
407.0662281,-0.01465023,406.9711
407.0712281,-0.06348431,406.9711
407.0762281,-0.02136491,406.4217
407.0812281,-0.02869003,406.9711
407.0862281,-0.04272982,406.7269
407.0912281,-0.03906727,406.9711
407.0962281,-0.06348431,407.5204
407.1012281,-0.06043218,407.2763
407.1062281,0.1019412,407.2763
407.1112281,-0.03174216,407.2763
407.1162281,-0.04272982,407.2763
407.1212281,-0.08851178,406.9711
407.1262281,-0.04272982,406.9711
407.1312281,-0.06348431,406.9711
407.1362281,-0.04639238,406.9711
407.1412281,-0.04272982,407.2763
407.1462281,0.21487,407.5204
407.1512281,-0.03174216,407.2763
407.1562281,-0.07447198,406.9711
407.1612281,-0.04944451,407.2763
407.1662281,-0.03906727,406.9711
407.1712281,-0.03540471,406.7269
407.1762281,0.04883409,407.2763
407.1812281,-0.05310707,406.9711
407.1862281,-0.1800757,406.9711
407.1912281,-0.02136491,407.2763
407.1962281,-0.07080942,407.2763
407.2012281,-0.08851178,406.9711
407.2062281,-0.06043218,407.2763
407.2112281,-0.02869003,406.9711
407.2162281,0.00671469,406.4217
407.2212281,-0.03906727,406.9711
407.2262281,-0.02502747,406.9711
407.2312281,-0.03174216,406.9711
407.2362281,-0.03174216,406.9711
407.2412281,-0.05676962,406.7269
407.2462281,0,406.9711
407.2512281,-0.08851178,406.9711
407.2562281,-0.01770236,406.7269
407.2612281,-0.05310707,406.9711
407.2662281,-0.03906727,406.7269
407.2712281,0.01709193,406.9711
407.2762281,-0.02869003,406.7269
407.2812281,-0.02869003,406.9711
407.2862281,0.01037724,406.1775
407.2912281,-0.03540471,406.1775
407.2962281,-0.01098767,406.7269
407.3012281,-0.03174216,406.7269
407.3062281,-0.00732511,406.4217
407.3112281,-0.2295202,406.4217
407.3162281,-0.03906727,406.7269
407.3212281,-0.05310707,407.2763
407.3262281,-0.07080942,406.7269
407.3312281,-0.1025516,406.7269
407.3362281,-0.06348431,406.9711
407.3412281,-0.03906727,406.7269
407.3462281,-0.09522647,406.7269
407.3512281,-0.00366256,407.2763
407.3562281,-0.08484922,406.9711
407.3612281,-0.08484922,406.7269
407.3662281,-0.1025516,406.9711
407.3712281,-0.1025516,406.7269
407.3762281,-0.1025516,406.4217
407.3812281,-0.2331828,406.9711
407.3862281,-0.1025516,406.9711
407.3912281,-0.1342937,406.7269
407.3962281,-0.09522647,406.9711
407.4012281,-0.09888902,406.4217
407.4062281,-0.1800757,406.9711
407.4112281,-0.1306312,406.9711
407.4162281,-0.1062141,407.2763
407.4212281,-0.5042119,406.9711
407.4262281,-0.1202539,407.2763
407.4312281,-0.1129288,406.9711
407.4362281,-0.08118667,407.2763
407.4412281,-0.1062141,407.2763
407.4462281,-0.06714687,406.9711
407.4512281,0.06287389,407.2763
407.4562281,-0.05310707,407.2763
407.4612281,-0.02502747,407.2763
407.4662281,0.0140398,406.9711
407.4712281,-0.03540471,406.7269
407.4762281,-0.06714687,406.9711
407.4812281,-0.05310707,407.2763
407.4862281,-0.05310707,406.9711
407.4912281,0.08057624,406.7269
407.4962281,-0.01770236,406.9711
407.5012281,-0.02869003,406.7269
407.5062281,-0.02136491,406.7269
407.5112281,-0.01098767,407.2763
407.5162281,-0.01098767,406.7269
407.5212281,0.03479429,406.7269
407.5262281,0.01037724,406.9711
407.5312281,0.06653644,406.9711
407.5362281,-0.01770236,407.2763
407.5412281,-0.03174216,406.9711
407.5462281,0.01037724,406.7269
407.5512281,-0.01465023,406.9711
407.5562281,-0.00732511,406.9711
407.5612281,0.1056037,407.5204
407.5662281,-0.01465023,406.7269
407.5712281,-0.03540471,407.2763
407.5762281,0.02441704,406.9711
407.5812281,-0.24356,406.7269
407.5862281,0.00671469,406.9711
